image_path,model_name
dataset/001/0103.jpg,"Bir Mitsubishi L200 kamyonet fotoğrafı, yan açısından."
dataset/001/0105.jpg,"Bir Mitsubishi L200 kamyonet fotoğrafı, yan açısından."
dataset/001/0106.jpg,"Yüksek çözünürlüklü bir Mitsubishi L200 kamyonet resmi, yan açısından çekilmiş."
dataset/001/0108.jpg,"Bir Mitsubishi L200 kamyonet fotoğrafı, yan açısından."
dataset/001/0109.jpg,"Stüdyo çekimi bir Mitsubishi L200 kamyonet, yan."
dataset/001/0111.jpg,"Bir Mitsubishi L200 kamyonet fotoğrafı, arka-yan açısından."
dataset/001/0112.jpg,"Stüdyo çekimi bir Mitsubishi L200 kamyonet, arka-yan."
dataset/001/0114.jpg,"Bu bir Mitsubishi L200 kamyonet, arka-yan perspektifinden."
dataset/001/0115.jpg,"Stüdyo çekimi bir Mitsubishi L200 kamyonet, arka-yan."
dataset/001/0117.jpg,"Stüdyo çekimi bir Mitsubishi L200 kamyonet, arka-yan."
dataset/001/0118.jpg,"Stüdyo çekimi bir Mitsubishi L200 kamyonet, arka-yan."
dataset/001/0120.jpg,"Yüksek çözünürlüklü bir Mitsubishi L200 kamyonet resmi, arka-yan açısından çekilmiş."
dataset/001/0121.jpg,"Bu bir Mitsubishi L200 kamyonet, arka-yan perspektifinden."
dataset/001/0123.jpg,Mitsubishi L200 kamyonet aracının arka-yan görünümü.
dataset/001/0124.jpg,Mitsubishi L200 kamyonet aracının arka-yan görünümü.
dataset/001/0126.jpg,Mitsubishi L200 kamyonet aracının arka-yan görünümü.
dataset/001/0127.jpg,"Bu bir Mitsubishi L200 kamyonet, arka-yan perspektifinden."
dataset/001/0129.jpg,"Yüksek çözünürlüklü bir Mitsubishi L200 kamyonet resmi, arka-yan açısından çekilmiş."
dataset/001/0130.jpg,"Stüdyo çekimi bir Mitsubishi L200 kamyonet, arka-yan."
dataset/001/0132.jpg,"Bu bir Mitsubishi L200 kamyonet, arka-yan perspektifinden."
dataset/001/0133.jpg,"Stüdyo çekimi bir Mitsubishi L200 kamyonet, arka-yan."
dataset/001/0135.jpg,"Yüksek çözünürlüklü bir Mitsubishi L200 kamyonet resmi, arka-yan açısından çekilmiş."
dataset/001/0136.jpg,"Bu bir Mitsubishi L200 kamyonet, arka-yan perspektifinden."
dataset/001/0138.jpg,Mitsubishi L200 kamyonet aracının arka-yan görünümü.
dataset/001/0139.jpg,"Stüdyo çekimi bir Mitsubishi L200 kamyonet, arka-yan."
dataset/001/0141.jpg,"Yüksek çözünürlüklü bir Mitsubishi L200 kamyonet resmi, arka-yan açısından çekilmiş."
dataset/001/0142.jpg,"Stüdyo çekimi bir Mitsubishi L200 kamyonet, arka-yan."
dataset/001/0144.jpg,"Bir Mitsubishi L200 kamyonet fotoğrafı, arka-yan açısından."
dataset/001/0145.jpg,"Bu bir Mitsubishi L200 kamyonet, arka-yan perspektifinden."
dataset/001/0147.jpg,"Bu bir Mitsubishi L200 kamyonet, arka-yan perspektifinden."
dataset/001/0148.jpg,"Yüksek çözünürlüklü bir Mitsubishi L200 kamyonet resmi, arka-yan açısından çekilmiş."
dataset/001/0150.jpg,"Yüksek çözünürlüklü bir Mitsubishi L200 kamyonet resmi, arka-yan açısından çekilmiş."
dataset/001/0151.jpg,Mitsubishi L200 kamyonet aracının arka-yan görünümü.
dataset/001/0153.jpg,Mitsubishi L200 kamyonet aracının arka-yan görünümü.
dataset/001/0154.jpg,"Yüksek çözünürlüklü bir Mitsubishi L200 kamyonet resmi, arka-yan açısından çekilmiş."
dataset/001/0156.jpg,"Bir Mitsubishi L200 kamyonet fotoğrafı, arka-yan açısından."
dataset/001/0157.jpg,"Yüksek çözünürlüklü bir Mitsubishi L200 kamyonet resmi, arka-yan açısından çekilmiş."
dataset/001/0159.jpg,"Bu bir Mitsubishi L200 kamyonet, arka-yan perspektifinden."
dataset/001/0160.jpg,Mitsubishi L200 kamyonet aracının arka görünümü.
dataset/001/0162.jpg,"Bir Mitsubishi L200 kamyonet fotoğrafı, arka açısından."
dataset/001/0163.jpg,Mitsubishi L200 kamyonet aracının arka görünümü.
dataset/001/0165.jpg,Mitsubishi L200 kamyonet aracının arka görünümü.
dataset/001/0166.jpg,"Bir Mitsubishi L200 kamyonet fotoğrafı, arka açısından."
dataset/001/0168.jpg,Mitsubishi L200 kamyonet aracının arka görünümü.
dataset/001/0169.jpg,"Stüdyo çekimi bir Mitsubishi L200 kamyonet, arka."
dataset/001/0171.jpg,"Stüdyo çekimi bir Mitsubishi L200 kamyonet, arka."
dataset/001/0172.jpg,"Bu bir Mitsubishi L200 kamyonet, arka perspektifinden."
dataset/001/0174.jpg,Mitsubishi L200 kamyonet aracının arka görünümü.
dataset/001/0175.jpg,"Bir Mitsubishi L200 kamyonet fotoğrafı, arka açısından."
dataset/001/0177.jpg,Mitsubishi L200 kamyonet aracının arka görünümü.
dataset/001/0178.jpg,"Stüdyo çekimi bir Mitsubishi L200 kamyonet, arka."
dataset/001/0180.jpg,"Bir Mitsubishi L200 kamyonet fotoğrafı, arka açısından."
dataset/001/0181.jpg,Mitsubishi L200 kamyonet aracının arka görünümü.
dataset/001/0183.jpg,"Bu bir Mitsubishi L200 kamyonet, arka perspektifinden."
dataset/001/0184.jpg,"Stüdyo çekimi bir Mitsubishi L200 kamyonet, arka."
dataset/001/0186.jpg,"Stüdyo çekimi bir Mitsubishi L200 kamyonet, arka."
dataset/001/0187.jpg,"Bu bir Mitsubishi L200 kamyonet, arka perspektifinden."
dataset/001/0189.jpg,"Yüksek çözünürlüklü bir Mitsubishi L200 kamyonet resmi, arka açısından çekilmiş."
dataset/001/0190.jpg,Mitsubishi L200 kamyonet aracının arka görünümü.
dataset/001/0192.jpg,"Stüdyo çekimi bir Mitsubishi L200 kamyonet, arka."
dataset/001/0193.jpg,"Bu bir Mitsubishi L200 kamyonet, arka perspektifinden."
dataset/001/0195.jpg,"Yüksek çözünürlüklü bir Mitsubishi L200 kamyonet resmi, arka açısından çekilmiş."
dataset/001/0196.jpg,Mitsubishi L200 kamyonet aracının arka görünümü.
dataset/001/0198.jpg,"Bir Mitsubishi L200 kamyonet fotoğrafı, arka açısından."
dataset/001/0199.jpg,"Yüksek çözünürlüklü bir Mitsubishi L200 kamyonet resmi, arka açısından çekilmiş."
dataset/001/0201.jpg,Mitsubishi L200 kamyonet aracının arka-yan görünümü.
dataset/001/0202.jpg,"Yüksek çözünürlüklü bir Mitsubishi L200 kamyonet resmi, arka-yan açısından çekilmiş."
dataset/001/0204.jpg,"Bir Mitsubishi L200 kamyonet fotoğrafı, arka-yan açısından."
dataset/001/0205.jpg,"Stüdyo çekimi bir Mitsubishi L200 kamyonet, arka-yan."
dataset/001/0207.jpg,"Yüksek çözünürlüklü bir Mitsubishi L200 kamyonet resmi, arka-yan açısından çekilmiş."
dataset/001/0208.jpg,"Yüksek çözünürlüklü bir Mitsubishi L200 kamyonet resmi, arka-yan açısından çekilmiş."
dataset/001/0210.jpg,"Bu bir Mitsubishi L200 kamyonet, arka-yan perspektifinden."
dataset/001/0211.jpg,"Bu bir Mitsubishi L200 kamyonet, arka-yan perspektifinden."
dataset/001/0213.jpg,"Bu bir Mitsubishi L200 kamyonet, arka-yan perspektifinden."
dataset/001/0214.jpg,"Stüdyo çekimi bir Mitsubishi L200 kamyonet, arka-yan."
dataset/001/0216.jpg,"Stüdyo çekimi bir Mitsubishi L200 kamyonet, arka-yan."
dataset/001/0217.jpg,"Bir Mitsubishi L200 kamyonet fotoğrafı, arka-yan açısından."
dataset/001/0219.jpg,Mitsubishi L200 kamyonet aracının arka-yan görünümü.
dataset/001/0220.jpg,Mitsubishi L200 kamyonet aracının arka-yan görünümü.
dataset/001/0222.jpg,Mitsubishi L200 kamyonet aracının arka-yan görünümü.
dataset/001/0223.jpg,Mitsubishi L200 kamyonet aracının arka-yan görünümü.
dataset/001/0225.jpg,"Bir Mitsubishi L200 kamyonet fotoğrafı, arka-yan açısından."
dataset/001/0226.jpg,"Bu bir Mitsubishi L200 kamyonet, arka-yan perspektifinden."
dataset/001/0228.jpg,Mitsubishi L200 kamyonet aracının arka-yan görünümü.
dataset/001/0229.jpg,"Stüdyo çekimi bir Mitsubishi L200 kamyonet, arka-yan."
dataset/001/0231.jpg,"Yüksek çözünürlüklü bir Mitsubishi L200 kamyonet resmi, arka-yan açısından çekilmiş."
dataset/001/0232.jpg,"Yüksek çözünürlüklü bir Mitsubishi L200 kamyonet resmi, arka-yan açısından çekilmiş."
dataset/001/0234.jpg,"Stüdyo çekimi bir Mitsubishi L200 kamyonet, arka-yan."
dataset/001/0235.jpg,"Bu bir Mitsubishi L200 kamyonet, arka-yan perspektifinden."
dataset/001/0237.jpg,"Stüdyo çekimi bir Mitsubishi L200 kamyonet, arka-yan."
dataset/001/0238.jpg,"Yüksek çözünürlüklü bir Mitsubishi L200 kamyonet resmi, arka-yan açısından çekilmiş."
dataset/001/0240.jpg,"Stüdyo çekimi bir Mitsubishi L200 kamyonet, arka-yan."
dataset/001/0241.jpg,Mitsubishi L200 kamyonet aracının arka-yan görünümü.
dataset/001/0243.jpg,"Stüdyo çekimi bir Mitsubishi L200 kamyonet, arka-yan."
dataset/001/0244.jpg,"Yüksek çözünürlüklü bir Mitsubishi L200 kamyonet resmi, arka-yan açısından çekilmiş."
dataset/001/0246.jpg,"Bu bir Mitsubishi L200 kamyonet, arka-yan perspektifinden."
dataset/001/0247.jpg,Mitsubishi L200 kamyonet aracının arka-yan görünümü.
dataset/001/0249.jpg,"Stüdyo çekimi bir Mitsubishi L200 kamyonet, arka-yan."
dataset/001/0250.jpg,"Yüksek çözünürlüklü bir Mitsubishi L200 kamyonet resmi, yan açısından çekilmiş."
dataset/001/0252.jpg,"Yüksek çözünürlüklü bir Mitsubishi L200 kamyonet resmi, yan açısından çekilmiş."
dataset/001/0253.jpg,"Bu bir Mitsubishi L200 kamyonet, yan perspektifinden."
dataset/001/0255.jpg,"Yüksek çözünürlüklü bir Mitsubishi L200 kamyonet resmi, yan açısından çekilmiş."
dataset/001/0256.jpg,"Stüdyo çekimi bir Mitsubishi L200 kamyonet, yan."
dataset/001/0258.jpg,"Yüksek çözünürlüklü bir Mitsubishi L200 kamyonet resmi, yan açısından çekilmiş."
dataset/001/0259.jpg,"Yüksek çözünürlüklü bir Mitsubishi L200 kamyonet resmi, yan açısından çekilmiş."
dataset/001/0261.jpg,"Bu bir Mitsubishi L200 kamyonet, yan perspektifinden."
dataset/001/0262.jpg,"Yüksek çözünürlüklü bir Mitsubishi L200 kamyonet resmi, yan açısından çekilmiş."
dataset/001/0264.jpg,"Bu bir Mitsubishi L200 kamyonet, yan perspektifinden."
dataset/001/0265.jpg,"Bu bir Mitsubishi L200 kamyonet, yan perspektifinden."
dataset/001/0267.jpg,"Yüksek çözünürlüklü bir Mitsubishi L200 kamyonet resmi, yan açısından çekilmiş."
dataset/001/0268.jpg,"Bu bir Mitsubishi L200 kamyonet, yan perspektifinden."
dataset/001/0270.jpg,"Bu bir Mitsubishi L200 kamyonet, yan perspektifinden."
dataset/001/0271.jpg,"Stüdyo çekimi bir Mitsubishi L200 kamyonet, yan."
dataset/001/0273.jpg,"Yüksek çözünürlüklü bir Mitsubishi L200 kamyonet resmi, yan açısından çekilmiş."
dataset/001/0274.jpg,"Stüdyo çekimi bir Mitsubishi L200 kamyonet, yan."
dataset/001/0276.jpg,"Bir Mitsubishi L200 kamyonet fotoğrafı, yan açısından."
dataset/001/0277.jpg,"Stüdyo çekimi bir Mitsubishi L200 kamyonet, yan."
dataset/001/0279.jpg,"Bir Mitsubishi L200 kamyonet fotoğrafı, yan açısından."
dataset/001/0280.jpg,"Bir Mitsubishi L200 kamyonet fotoğrafı, yan açısından."
dataset/001/0282.jpg,"Bir Mitsubishi L200 kamyonet fotoğrafı, yan açısından."
dataset/001/0283.jpg,"Bir Mitsubishi L200 kamyonet fotoğrafı, yan açısından."
dataset/001/0285.jpg,"Bir Mitsubishi L200 kamyonet fotoğrafı, yan açısından."
dataset/001/0286.jpg,"Bir Mitsubishi L200 kamyonet fotoğrafı, yan açısından."
dataset/001/0288.jpg,Mitsubishi L200 kamyonet aracının yan görünümü.
dataset/001/0289.jpg,"Stüdyo çekimi bir Mitsubishi L200 kamyonet, yan."
dataset/001/0291.jpg,"Bu bir Mitsubishi L200 kamyonet, ön-yan perspektifinden."
dataset/001/0292.jpg,"Bir Mitsubishi L200 kamyonet fotoğrafı, ön-yan açısından."
dataset/001/0294.jpg,"Stüdyo çekimi bir Mitsubishi L200 kamyonet, ön-yan."
dataset/001/0295.jpg,"Stüdyo çekimi bir Mitsubishi L200 kamyonet, ön-yan."
dataset/001/0297.jpg,Mitsubishi L200 kamyonet aracının ön-yan görünümü.
dataset/001/0298.jpg,"Bir Mitsubishi L200 kamyonet fotoğrafı, ön-yan açısından."
dataset/001/0300.jpg,Mitsubishi L200 kamyonet aracının ön-yan görünümü.
dataset/001/0301.jpg,"Yüksek çözünürlüklü bir Mitsubishi L200 kamyonet resmi, ön-yan açısından çekilmiş."
dataset/001/0303.jpg,Mitsubishi L200 kamyonet aracının ön-yan görünümü.
dataset/001/0304.jpg,Mitsubishi L200 kamyonet aracının ön-yan görünümü.
dataset/001/0306.jpg,Mitsubishi L200 kamyonet aracının ön-yan görünümü.
dataset/001/0307.jpg,"Yüksek çözünürlüklü bir Mitsubishi L200 kamyonet resmi, ön-yan açısından çekilmiş."
dataset/001/0309.jpg,"Bu bir Mitsubishi L200 kamyonet, ön-yan perspektifinden."
dataset/001/0310.jpg,"Bir Mitsubishi L200 kamyonet fotoğrafı, ön-yan açısından."
dataset/001/0312.jpg,"Bir Mitsubishi L200 kamyonet fotoğrafı, ön-yan açısından."
dataset/001/0313.jpg,"Yüksek çözünürlüklü bir Mitsubishi L200 kamyonet resmi, ön-yan açısından çekilmiş."
dataset/001/0315.jpg,"Bu bir Mitsubishi L200 kamyonet, ön-yan perspektifinden."
dataset/001/0316.jpg,"Yüksek çözünürlüklü bir Mitsubishi L200 kamyonet resmi, ön-yan açısından çekilmiş."
dataset/001/0318.jpg,"Bir Mitsubishi L200 kamyonet fotoğrafı, ön-yan açısından."
dataset/001/0319.jpg,"Bu bir Mitsubishi L200 kamyonet, ön-yan perspektifinden."
dataset/001/0321.jpg,"Yüksek çözünürlüklü bir Mitsubishi L200 kamyonet resmi, ön-yan açısından çekilmiş."
dataset/001/0322.jpg,"Stüdyo çekimi bir Mitsubishi L200 kamyonet, ön-yan."
dataset/001/0324.jpg,"Bu bir Mitsubishi L200 kamyonet, ön-yan perspektifinden."
dataset/001/0325.jpg,Mitsubishi L200 kamyonet aracının ön-yan görünümü.
dataset/001/0327.jpg,Mitsubishi L200 kamyonet aracının ön-yan görünümü.
dataset/001/0328.jpg,Mitsubishi L200 kamyonet aracının ön-yan görünümü.
dataset/001/0330.jpg,Mitsubishi L200 kamyonet aracının ön-yan görünümü.
dataset/001/0331.jpg,"Bir Mitsubishi L200 kamyonet fotoğrafı, ön-yan açısından."
dataset/001/0333.jpg,"Yüksek çözünürlüklü bir Mitsubishi L200 kamyonet resmi, ön-yan açısından çekilmiş."
dataset/001/0334.jpg,Mitsubishi L200 kamyonet aracının ön-yan görünümü.
dataset/001/0336.jpg,"Bu bir Mitsubishi L200 kamyonet, ön-yan perspektifinden."
dataset/001/0337.jpg,"Bu bir Mitsubishi L200 kamyonet, ön-yan perspektifinden."
dataset/001/0339.jpg,"Stüdyo çekimi bir Mitsubishi L200 kamyonet, ön-yan."
dataset/001/0340.jpg,"Bu bir Mitsubishi L200 kamyonet, ön perspektifinden."
dataset/001/0342.jpg,"Bir Mitsubishi L200 kamyonet fotoğrafı, ön açısından."
dataset/001/0343.jpg,"Stüdyo çekimi bir Mitsubishi L200 kamyonet, ön."
dataset/001/0345.jpg,"Yüksek çözünürlüklü bir Mitsubishi L200 kamyonet resmi, ön açısından çekilmiş."
dataset/001/0346.jpg,"Bir Mitsubishi L200 kamyonet fotoğrafı, ön açısından."
dataset/001/0348.jpg,"Bir Mitsubishi L200 kamyonet fotoğrafı, ön açısından."
dataset/001/0349.jpg,"Bu bir Mitsubishi L200 kamyonet, ön perspektifinden."
dataset/001/0351.jpg,"Stüdyo çekimi bir Mitsubishi L200 kamyonet, ön."
dataset/001/0352.jpg,"Bu bir Mitsubishi L200 kamyonet, ön perspektifinden."
dataset/001/0354.jpg,"Bir Mitsubishi L200 kamyonet fotoğrafı, ön açısından."
dataset/001/0355.jpg,"Yüksek çözünürlüklü bir Mitsubishi L200 kamyonet resmi, ön açısından çekilmiş."
dataset/001/0357.jpg,"Bu bir Mitsubishi L200 kamyonet, ön perspektifinden."
dataset/001/0358.jpg,Mitsubishi L200 kamyonet aracının ön görünümü.
dataset/002/0000.jpg,"Bir Opel Astra hatchback fotoğrafı, ön açısından."
dataset/002/0001.jpg,"Bir Opel Astra hatchback fotoğrafı, ön açısından."
dataset/002/0003.jpg,"Bu bir Opel Astra hatchback, ön perspektifinden."
dataset/002/0004.jpg,"Bu bir Opel Astra hatchback, ön perspektifinden."
dataset/002/0006.jpg,"Yüksek çözünürlüklü bir Opel Astra hatchback resmi, ön açısından çekilmiş."
dataset/002/0007.jpg,"Bu bir Opel Astra hatchback, ön perspektifinden."
dataset/002/0009.jpg,"Bir Opel Astra hatchback fotoğrafı, ön açısından."
dataset/002/0010.jpg,Opel Astra hatchback aracının ön görünümü.
dataset/002/0012.jpg,"Stüdyo çekimi bir Opel Astra hatchback, ön."
dataset/002/0013.jpg,"Stüdyo çekimi bir Opel Astra hatchback, ön."
dataset/002/0015.jpg,"Yüksek çözünürlüklü bir Opel Astra hatchback resmi, ön açısından çekilmiş."
dataset/002/0016.jpg,"Yüksek çözünürlüklü bir Opel Astra hatchback resmi, ön açısından çekilmiş."
dataset/002/0018.jpg,"Stüdyo çekimi bir Opel Astra hatchback, ön."
dataset/002/0019.jpg,"Bu bir Opel Astra hatchback, ön perspektifinden."
dataset/002/0021.jpg,"Bir Opel Astra hatchback fotoğrafı, ön-yan açısından."
dataset/002/0022.jpg,"Bir Opel Astra hatchback fotoğrafı, ön-yan açısından."
dataset/002/0024.jpg,Opel Astra hatchback aracının ön-yan görünümü.
dataset/002/0025.jpg,"Bir Opel Astra hatchback fotoğrafı, ön-yan açısından."
dataset/002/0027.jpg,"Yüksek çözünürlüklü bir Opel Astra hatchback resmi, ön-yan açısından çekilmiş."
dataset/002/0028.jpg,"Bir Opel Astra hatchback fotoğrafı, ön-yan açısından."
dataset/002/0030.jpg,"Yüksek çözünürlüklü bir Opel Astra hatchback resmi, ön-yan açısından çekilmiş."
dataset/002/0031.jpg,"Bu bir Opel Astra hatchback, ön-yan perspektifinden."
dataset/002/0033.jpg,Opel Astra hatchback aracının ön-yan görünümü.
dataset/002/0034.jpg,Opel Astra hatchback aracının ön-yan görünümü.
dataset/002/0036.jpg,Opel Astra hatchback aracının ön-yan görünümü.
dataset/002/0037.jpg,"Stüdyo çekimi bir Opel Astra hatchback, ön-yan."
dataset/002/0039.jpg,"Stüdyo çekimi bir Opel Astra hatchback, ön-yan."
dataset/002/0040.jpg,"Bu bir Opel Astra hatchback, ön-yan perspektifinden."
dataset/002/0042.jpg,Opel Astra hatchback aracının ön-yan görünümü.
dataset/002/0043.jpg,"Stüdyo çekimi bir Opel Astra hatchback, ön-yan."
dataset/002/0045.jpg,"Bir Opel Astra hatchback fotoğrafı, ön-yan açısından."
dataset/002/0046.jpg,Opel Astra hatchback aracının ön-yan görünümü.
dataset/002/0048.jpg,"Yüksek çözünürlüklü bir Opel Astra hatchback resmi, ön-yan açısından çekilmiş."
dataset/002/0049.jpg,"Bu bir Opel Astra hatchback, ön-yan perspektifinden."
dataset/002/0051.jpg,"Yüksek çözünürlüklü bir Opel Astra hatchback resmi, ön-yan açısından çekilmiş."
dataset/002/0052.jpg,"Stüdyo çekimi bir Opel Astra hatchback, ön-yan."
dataset/002/0054.jpg,"Stüdyo çekimi bir Opel Astra hatchback, ön-yan."
dataset/002/0055.jpg,"Bir Opel Astra hatchback fotoğrafı, ön-yan açısından."
dataset/002/0057.jpg,"Yüksek çözünürlüklü bir Opel Astra hatchback resmi, ön-yan açısından çekilmiş."
dataset/002/0058.jpg,"Bu bir Opel Astra hatchback, ön-yan perspektifinden."
dataset/002/0060.jpg,Opel Astra hatchback aracının ön-yan görünümü.
dataset/002/0061.jpg,"Bu bir Opel Astra hatchback, ön-yan perspektifinden."
dataset/002/0063.jpg,Opel Astra hatchback aracının ön-yan görünümü.
dataset/002/0064.jpg,"Bu bir Opel Astra hatchback, ön-yan perspektifinden."
dataset/002/0066.jpg,"Stüdyo çekimi bir Opel Astra hatchback, ön-yan."
dataset/002/0067.jpg,"Stüdyo çekimi bir Opel Astra hatchback, ön-yan."
dataset/002/0069.jpg,"Bu bir Opel Astra hatchback, ön-yan perspektifinden."
dataset/002/0070.jpg,"Bir Opel Astra hatchback fotoğrafı, yan açısından."
dataset/002/0072.jpg,Opel Astra hatchback aracının yan görünümü.
dataset/002/0073.jpg,Opel Astra hatchback aracının yan görünümü.
dataset/002/0075.jpg,"Stüdyo çekimi bir Opel Astra hatchback, yan."
dataset/002/0076.jpg,"Bu bir Opel Astra hatchback, yan perspektifinden."
dataset/002/0078.jpg,"Stüdyo çekimi bir Opel Astra hatchback, yan."
dataset/002/0079.jpg,"Bu bir Opel Astra hatchback, yan perspektifinden."
dataset/002/0081.jpg,Opel Astra hatchback aracının yan görünümü.
dataset/002/0082.jpg,"Yüksek çözünürlüklü bir Opel Astra hatchback resmi, yan açısından çekilmiş."
dataset/002/0084.jpg,"Yüksek çözünürlüklü bir Opel Astra hatchback resmi, yan açısından çekilmiş."
dataset/002/0085.jpg,"Bir Opel Astra hatchback fotoğrafı, yan açısından."
dataset/002/0087.jpg,"Bu bir Opel Astra hatchback, yan perspektifinden."
dataset/002/0088.jpg,"Stüdyo çekimi bir Opel Astra hatchback, yan."
dataset/002/0090.jpg,"Bu bir Opel Astra hatchback, yan perspektifinden."
dataset/002/0091.jpg,Opel Astra hatchback aracının yan görünümü.
dataset/002/0093.jpg,"Stüdyo çekimi bir Opel Astra hatchback, yan."
dataset/002/0094.jpg,"Yüksek çözünürlüklü bir Opel Astra hatchback resmi, yan açısından çekilmiş."
dataset/002/0096.jpg,"Bir Opel Astra hatchback fotoğrafı, yan açısından."
dataset/002/0097.jpg,"Yüksek çözünürlüklü bir Opel Astra hatchback resmi, yan açısından çekilmiş."
dataset/002/0099.jpg,Opel Astra hatchback aracının yan görünümü.
dataset/002/0100.jpg,"Yüksek çözünürlüklü bir Opel Astra hatchback resmi, yan açısından çekilmiş."
dataset/002/0102.jpg,"Bu bir Opel Astra hatchback, yan perspektifinden."
dataset/002/0103.jpg,"Stüdyo çekimi bir Opel Astra hatchback, yan."
dataset/002/0105.jpg,"Yüksek çözünürlüklü bir Opel Astra hatchback resmi, yan açısından çekilmiş."
dataset/002/0106.jpg,"Bu bir Opel Astra hatchback, yan perspektifinden."
dataset/002/0108.jpg,"Bu bir Opel Astra hatchback, yan perspektifinden."
dataset/002/0109.jpg,"Bu bir Opel Astra hatchback, yan perspektifinden."
dataset/002/0111.jpg,"Stüdyo çekimi bir Opel Astra hatchback, arka-yan."
dataset/002/0112.jpg,"Bir Opel Astra hatchback fotoğrafı, arka-yan açısından."
dataset/002/0114.jpg,"Stüdyo çekimi bir Opel Astra hatchback, arka-yan."
dataset/002/0115.jpg,"Yüksek çözünürlüklü bir Opel Astra hatchback resmi, arka-yan açısından çekilmiş."
dataset/002/0117.jpg,"Bir Opel Astra hatchback fotoğrafı, arka-yan açısından."
dataset/002/0118.jpg,"Bu bir Opel Astra hatchback, arka-yan perspektifinden."
dataset/002/0120.jpg,Opel Astra hatchback aracının arka-yan görünümü.
dataset/002/0121.jpg,"Bu bir Opel Astra hatchback, arka-yan perspektifinden."
dataset/002/0123.jpg,"Bir Opel Astra hatchback fotoğrafı, arka-yan açısından."
dataset/002/0124.jpg,Opel Astra hatchback aracının arka-yan görünümü.
dataset/002/0126.jpg,Opel Astra hatchback aracının arka-yan görünümü.
dataset/002/0127.jpg,"Stüdyo çekimi bir Opel Astra hatchback, arka-yan."
dataset/002/0129.jpg,"Bir Opel Astra hatchback fotoğrafı, arka-yan açısından."
dataset/002/0130.jpg,Opel Astra hatchback aracının arka-yan görünümü.
dataset/002/0132.jpg,Opel Astra hatchback aracının arka-yan görünümü.
dataset/002/0133.jpg,"Stüdyo çekimi bir Opel Astra hatchback, arka-yan."
dataset/002/0135.jpg,"Bir Opel Astra hatchback fotoğrafı, arka-yan açısından."
dataset/002/0136.jpg,"Bu bir Opel Astra hatchback, arka-yan perspektifinden."
dataset/002/0138.jpg,"Stüdyo çekimi bir Opel Astra hatchback, arka-yan."
dataset/002/0139.jpg,Opel Astra hatchback aracının arka-yan görünümü.
dataset/002/0141.jpg,Opel Astra hatchback aracının arka-yan görünümü.
dataset/002/0142.jpg,"Bu bir Opel Astra hatchback, arka-yan perspektifinden."
dataset/002/0144.jpg,"Yüksek çözünürlüklü bir Opel Astra hatchback resmi, arka-yan açısından çekilmiş."
dataset/002/0145.jpg,"Stüdyo çekimi bir Opel Astra hatchback, arka-yan."
dataset/002/0147.jpg,Opel Astra hatchback aracının arka-yan görünümü.
dataset/002/0148.jpg,"Bir Opel Astra hatchback fotoğrafı, arka-yan açısından."
dataset/002/0150.jpg,"Bu bir Opel Astra hatchback, arka-yan perspektifinden."
dataset/002/0151.jpg,"Bir Opel Astra hatchback fotoğrafı, arka-yan açısından."
dataset/002/0153.jpg,"Bu bir Opel Astra hatchback, arka-yan perspektifinden."
dataset/002/0154.jpg,"Bir Opel Astra hatchback fotoğrafı, arka-yan açısından."
dataset/002/0156.jpg,"Stüdyo çekimi bir Opel Astra hatchback, arka-yan."
dataset/002/0157.jpg,"Stüdyo çekimi bir Opel Astra hatchback, arka-yan."
dataset/002/0159.jpg,Opel Astra hatchback aracının arka-yan görünümü.
dataset/002/0160.jpg,"Bir Opel Astra hatchback fotoğrafı, arka açısından."
dataset/002/0162.jpg,"Stüdyo çekimi bir Opel Astra hatchback, arka."
dataset/002/0163.jpg,"Bu bir Opel Astra hatchback, arka perspektifinden."
dataset/002/0165.jpg,"Bu bir Opel Astra hatchback, arka perspektifinden."
dataset/002/0166.jpg,"Bir Opel Astra hatchback fotoğrafı, arka açısından."
dataset/002/0168.jpg,"Bir Opel Astra hatchback fotoğrafı, arka açısından."
dataset/002/0169.jpg,"Bir Opel Astra hatchback fotoğrafı, arka açısından."
dataset/002/0171.jpg,Opel Astra hatchback aracının arka görünümü.
dataset/002/0172.jpg,"Yüksek çözünürlüklü bir Opel Astra hatchback resmi, arka açısından çekilmiş."
dataset/002/0174.jpg,"Yüksek çözünürlüklü bir Opel Astra hatchback resmi, arka açısından çekilmiş."
dataset/002/0175.jpg,"Stüdyo çekimi bir Opel Astra hatchback, arka."
dataset/002/0177.jpg,Opel Astra hatchback aracının arka görünümü.
dataset/002/0178.jpg,"Yüksek çözünürlüklü bir Opel Astra hatchback resmi, arka açısından çekilmiş."
dataset/002/0180.jpg,"Bir Opel Astra hatchback fotoğrafı, arka açısından."
dataset/002/0181.jpg,"Yüksek çözünürlüklü bir Opel Astra hatchback resmi, arka açısından çekilmiş."
dataset/002/0183.jpg,"Yüksek çözünürlüklü bir Opel Astra hatchback resmi, arka açısından çekilmiş."
dataset/002/0184.jpg,Opel Astra hatchback aracının arka görünümü.
dataset/002/0186.jpg,"Yüksek çözünürlüklü bir Opel Astra hatchback resmi, arka açısından çekilmiş."
dataset/002/0187.jpg,"Bu bir Opel Astra hatchback, arka perspektifinden."
dataset/002/0189.jpg,"Bir Opel Astra hatchback fotoğrafı, arka açısından."
